PART ID,TYPE,MANUFACTURER,YEAR,PRICE
PART5613,tire,Volkswagen,2009,421.35
PART5614,brake,Toyota,2020,378.9
PART5615,tire,Mercedes,2003,275.63
PART5616,engine,Audi,2004,345.46
PART5617,tire,BMW,2015,198.68
PART5618,tire,Ford,2001,220.95
PART5619,suspension,Toyota,2021,155.6
PART5620,engine,Honda,2001,460.37
PART5621,tire,Honda,2005,200.17
PART5622,tire,Mercedes,2008,485.46
PART5623,brake,Honda,2009,383.17
PART5624,suspension,Mercedes,2019,443.57
PART5625,battery,Ford,2010,57.3
PART5626,transmission,BMW,2019,180.59
PART5627,battery,Mercedes,2018,126.01
PART5628,battery,Toyota,2007,131.75
PART5629,battery,Mercedes,2014,376.94
PART5630,transmission,BMW,2019,354.97
PART5631,brake,Toyota,2001,285.25
PART5632,transmission,Honda,2017,340.37
PART5633,transmission,Volkswagen,2022,303.06
PART5634,engine,BMW,2011,189.56
PART5635,transmission,Audi,2000,111.58
PART5636,engine,Volkswagen,2015,136.22
PART5637,brake,Mercedes,2013,85.6
PART5638,brake,Mercedes,2006,327.98
PART5639,tire,Audi,2019,448.52
PART5640,transmission,Toyota,2019,120.75
PART5641,engine,Ford,2022,130.87
PART5642,tire,Ford,2008,151.85
PART5643,brake,Mercedes,2007,370.53
PART5644,suspension,Audi,2019,280.19
PART5645,engine,Volkswagen,2007,164.07
PART5646,tire,Mercedes,2013,405.97
PART5647,engine,Honda,2011,440.17
PART5648,brake,Honda,2014,244.17
PART5649,tire,Ford,2018,249.9
PART5650,engine,BMW,2003,489.29
PART5651,engine,Audi,2021,159.92
PART5652,engine,Mercedes,2018,241.22
PART5653,suspension,Audi,2004,396.75
PART5654,battery,Audi,2006,344.05
PART5655,engine,Volkswagen,2014,283.22
PART5656,engine,Audi,2021,491.95
PART5657,engine,Volkswagen,2007,388.22
PART5658,engine,Mercedes,2015,378.46
PART5659,tire,Mercedes,2010,98.88
PART5660,brake,Mercedes,2015,422.58
PART5661,suspension,Honda,2022,291.21
PART5662,engine,Honda,2007,123.84
PART5663,battery,Audi,2004,421.36
PART5664,battery,Audi,2016,167.76
PART5665,battery,Toyota,2014,182.55
PART5666,battery,Audi,2016,130.22
PART5667,suspension,Honda,2011,175.43
PART5668,engine,Ford,2012,66.97
PART5669,brake,Volkswagen,2011,192.28
PART5670,brake,Audi,2021,358.73
PART5671,tire,Toyota,2016,434.92
PART5672,brake,Toyota,2018,409.88
PART5673,suspension,BMW,2020,73.21
PART5674,suspension,Mercedes,2005,458.42
PART5675,engine,Audi,2005,475.72
PART5676,brake,Mercedes,2019,373.15
PART5677,battery,Toyota,2020,271.83
PART5678,engine,Ford,2017,243.75
PART5679,suspension,Ford,2010,436.58
PART5680,battery,Audi,2010,79.04
PART5681,engine,Mercedes,2021,216.42
PART5682,transmission,Ford,2002,192.37
PART5683,battery,Mercedes,2003,310.84
PART5684,engine,Ford,2005,215.26
PART5685,transmission,BMW,2018,144.1
PART5686,battery,Honda,2021,107.4
PART5687,suspension,Volkswagen,2015,324.91
PART5688,engine,Volkswagen,2018,371.12
PART5689,suspension,Volkswagen,2020,407.19
PART5690,battery,Audi,2016,459.68
PART5691,suspension,BMW,2015,161.58
PART5692,engine,Honda,2005,252.13
PART5693,transmission,Toyota,2011,362.49
PART5694,tire,Volkswagen,2000,158.07
PART5695,battery,Audi,2020,201.3
PART5696,transmission,BMW,2008,403.79
PART5697,battery,Ford,2012,252.74
PART5698,engine,Ford,2004,253.62
PART5699,brake,Toyota,2016,343.54
PART5700,brake,Honda,2013,208.7
PART5701,tire,Honda,2014,426.54
PART5702,tire,Ford,2015,96.13
PART5703,engine,Mercedes,2002,356.88
PART5704,battery,Audi,2001,277.16
PART5705,transmission,BMW,2020,376.1
PART5706,battery,BMW,2022,459.54
PART5707,suspension,Honda,2007,401.1
PART5708,brake,Mercedes,2014,154.56
PART5709,engine,BMW,2008,488.42
PART5710,transmission,Volkswagen,2003,198.46
PART5711,battery,Audi,2015,371.83
PART5712,brake,Mercedes,2000,389.54
PART5713,tire,Audi,2011,225.94
PART5714,transmission,BMW,2012,250.82
PART5715,engine,Honda,2016,480.36
PART5716,transmission,Toyota,2021,66.28
PART5717,engine,BMW,2006,168.64
PART5718,brake,Honda,2003,266.75
PART5719,brake,Mercedes,2008,169.36
PART5720,suspension,Audi,2022,313.53
PART5721,transmission,Toyota,2001,213.89
PART5722,transmission,Toyota,2004,379.54
PART5723,suspension,Audi,2006,423.68
PART5724,brake,Volkswagen,2014,174.53
PART5725,engine,Toyota,2005,493.37
PART5726,tire,Volkswagen,2019,275.46
PART5727,battery,BMW,2015,421.8
PART5728,brake,BMW,2011,222.96
PART5729,brake,BMW,2019,360.91
PART5730,battery,Toyota,2011,413.93
PART5731,transmission,Honda,2005,206.9
PART5732,tire,Toyota,2013,450.15
PART5733,battery,Audi,2020,335.95
PART5734,transmission,Honda,2017,295.19
PART5735,transmission,Ford,2002,368.84
PART5736,suspension,Volkswagen,2009,166
PART5737,suspension,Volkswagen,2022,338.21
PART5738,transmission,Honda,2021,374.85
PART5739,brake,Honda,2015,458.83
PART5740,brake,Audi,2020,462.99
PART5741,brake,Mercedes,2021,175.1
PART5742,engine,BMW,2014,457.97
PART5743,engine,BMW,2020,289.03
PART5744,transmission,Volkswagen,2010,338.5
PART5745,engine,Ford,2013,269.94
PART5746,tire,Ford,2020,89.21
PART5747,transmission,Mercedes,2019,312.93
PART5748,tire,Audi,2018,258.38
PART5749,brake,Ford,2009,78.52
PART5750,battery,BMW,2008,171.39
PART5751,tire,Audi,2008,495.53
PART5752,tire,Honda,2009,263.67
PART5753,engine,Honda,2015,351.14
PART5754,brake,Audi,2010,152.34
PART5755,brake,Mercedes,2014,224.31
PART5756,engine,Toyota,2007,410.59
PART5757,tire,Ford,2003,233.1
PART5758,tire,Honda,2022,405.67
PART5759,engine,Volkswagen,2011,78.97
PART5760,suspension,Toyota,2001,362.89
PART5761,suspension,Mercedes,2008,489.95
PART5762,engine,BMW,2003,113.36
PART5763,brake,Volkswagen,2009,51.34
PART5764,tire,BMW,2016,148.34
PART5765,suspension,Honda,2013,236.92
PART5766,transmission,Mercedes,2021,351.11
PART5767,tire,Toyota,2009,377.42
PART5768,brake,Volkswagen,2020,153.41
PART5769,brake,Mercedes,2000,180.11
PART5770,suspension,BMW,2022,368.51
PART5771,transmission,Ford,2019,406.76
PART5772,brake,Audi,2000,402.74
PART5773,engine,Volkswagen,2011,374.76
PART5774,tire,Mercedes,2010,140.9
PART5775,battery,Ford,2022,55.59
PART5776,transmission,Toyota,2004,438.28
PART5777,battery,BMW,2020,302.95
PART5778,engine,Volkswagen,2014,335.81
PART5779,suspension,Volkswagen,2011,373.2
PART5780,brake,Ford,2010,312.49
PART5781,engine,Volkswagen,2006,66.2
PART5782,brake,Toyota,2007,53.31
PART5783,brake,Honda,2000,394.41
PART5784,brake,Audi,2004,427.83
PART5785,tire,BMW,2000,147.18
PART5786,tire,Honda,2013,132.41
PART5787,engine,Audi,2003,122.25
PART5788,transmission,Volkswagen,2013,212.33
PART5789,tire,BMW,2018,495.22
PART5790,transmission,Volkswagen,2015,237.6
PART5791,battery,Volkswagen,2015,90.44
PART5792,tire,Audi,2002,345.89
PART5793,transmission,BMW,2015,421.56
PART5794,engine,Audi,2002,55.58
PART5795,engine,BMW,2016,56.46
PART5796,brake,Toyota,2012,337.79
PART5797,tire,Volkswagen,2005,234.83
PART5798,battery,BMW,2018,437.66
PART5799,battery,Ford,2002,224.08
PART5800,engine,Ford,2002,216.4
PART5801,suspension,Mercedes,2004,151.24
PART5802,battery,Honda,2012,342.78
PART5803,suspension,Volkswagen,2009,439.33
PART5804,battery,Toyota,2018,286.75
PART5805,suspension,Volkswagen,2018,400.27
PART5806,brake,Ford,2015,256.63
PART5807,engine,Honda,2005,361.44
PART5808,brake,Volkswagen,2015,414.03
PART5809,battery,Toyota,2017,183.12
PART5810,battery,Honda,2020,65.47
PART5811,brake,BMW,2013,441.95
PART5812,tire,Volkswagen,2005,410.42
PART5813,transmission,Toyota,2007,55.99
PART5814,brake,Audi,2015,64.52
PART5815,engine,BMW,2005,220.25
PART5816,suspension,Ford,2022,226.89
PART5817,suspension,BMW,2018,81.52
PART5818,transmission,Honda,2012,114.44
PART5819,transmission,Volkswagen,2019,292.83
PART5820,engine,Mercedes,2022,100.27
PART5821,transmission,Ford,2004,96.67
PART5822,brake,Toyota,2004,477.19
PART5823,suspension,Toyota,2003,205.08
PART5824,suspension,Audi,2008,281.69
PART5825,engine,BMW,2005,389.26
PART5826,battery,Volkswagen,2012,460.1
PART5827,battery,Ford,2015,66.99
PART5828,battery,Toyota,2014,366.86
PART5829,engine,Ford,2013,340.3
PART5830,engine,Mercedes,2019,125.39
PART5831,engine,Honda,2001,129.28
PART5832,battery,Honda,2002,88.24
PART5833,transmission,Honda,2016,96.5
PART5834,brake,Audi,2014,174.81
PART5835,tire,Honda,2010,327.64
PART5836,transmission,Mercedes,2006,262.04
PART5837,brake,Mercedes,2002,375.29
PART5838,battery,Volkswagen,2000,251.67
PART5839,transmission,Mercedes,2021,476.87
PART5840,transmission,Audi,2012,58.27
PART5841,tire,BMW,2005,119.91
PART5842,transmission,Honda,2000,139.25
PART5843,battery,Audi,2012,174.23
PART5844,suspension,Toyota,2018,210.19
PART5845,engine,BMW,2005,241.63
PART5846,battery,Toyota,2000,157.89
PART5847,suspension,Ford,2011,100.19
PART5848,battery,Toyota,2019,183.6
PART5849,suspension,Honda,2000,112.23
PART5850,transmission,Audi,2005,389.93
PART5851,tire,Honda,2003,242.58
PART5852,suspension,Honda,2017,175.83
PART5853,tire,Honda,2011,308.51
PART5854,battery,Volkswagen,2005,96.9
PART5855,engine,BMW,2014,292.02
PART5856,battery,Audi,2022,489.05
PART5857,tire,Honda,2007,338.26
PART5858,transmission,Honda,2000,54.96
PART5859,suspension,BMW,2003,318.53
PART5860,suspension,Volkswagen,2018,432.56
PART5861,transmission,Honda,2017,414.51
PART5862,tire,Ford,2004,222.65
PART5863,brake,BMW,2013,328.58
PART5864,brake,Ford,2019,375.39
PART5865,transmission,Mercedes,2012,437.79
PART5866,brake,BMW,2021,297.08
PART5867,engine,Honda,2013,81.68
PART5868,suspension,BMW,2000,483.33
PART5869,suspension,Volkswagen,2017,237.27
PART5870,tire,Honda,2022,362.95
PART5871,suspension,Honda,2010,377.73
PART5872,suspension,Volkswagen,2020,329.84
PART5873,engine,Toyota,2002,278.92
PART5874,tire,Volkswagen,2022,291.56
PART5875,tire,Volkswagen,2016,229.8
PART5876,suspension,Honda,2002,170.93
PART5877,battery,Volkswagen,2022,264.98
PART5878,tire,Honda,2001,352.02
PART5879,suspension,Toyota,2009,350.32
PART5880,transmission,Honda,2000,215.91
PART5881,brake,Toyota,2012,484.14
PART5882,suspension,BMW,2015,280.38
PART5883,brake,BMW,2022,494.71
PART5884,battery,Honda,2017,475.81
PART5885,tire,Toyota,2021,346.48
PART5886,battery,Mercedes,2013,91.44
PART5887,battery,BMW,2017,317.59
PART5888,engine,Toyota,2003,199.33
PART5889,engine,Toyota,2019,185.06
PART5890,brake,Ford,2020,288.71
PART5891,brake,BMW,2013,272.48
PART5892,suspension,Mercedes,2004,397.72
PART5893,transmission,Honda,2004,250.5
PART5894,suspension,Honda,2015,137.24
PART5895,transmission,Toyota,2011,69.8
PART5896,transmission,Toyota,2006,413.94
PART5897,suspension,Audi,2018,321.53
PART5898,battery,Honda,2021,158.72
PART5899,brake,Honda,2020,321.36
PART5900,brake,Volkswagen,2001,423.97
PART5901,battery,Mercedes,2017,352.02
PART5902,engine,BMW,2011,469.11
PART5903,battery,Volkswagen,2005,115.41
PART5904,engine,Volkswagen,2020,301.18
PART5905,battery,Audi,2013,407.74
PART5906,transmission,Toyota,2017,72.48
PART5907,tire,Audi,2005,257.62
PART5908,tire,Audi,2006,365.91
PART5909,transmission,Volkswagen,2001,227.42
PART5910,brake,Audi,2014,146.85
PART5911,suspension,Mercedes,2000,271.97
PART5912,battery,BMW,2005,361.04
PART5913,brake,Audi,2017,309.69
PART5914,suspension,Volkswagen,2003,243.25
PART5915,suspension,BMW,2022,244.51
PART5916,brake,Volkswagen,2009,450.88
PART5917,transmission,Toyota,2003,136
PART5918,engine,Ford,2000,285.24
PART5919,engine,Mercedes,2021,472.43
PART5920,tire,Honda,2011,136.24
PART5921,engine,Honda,2022,408.11
PART5922,tire,Audi,2007,94.13
PART5923,battery,BMW,2000,453.28
PART5924,suspension,Ford,2013,116.11
PART5925,tire,Volkswagen,2012,183.12
PART5926,battery,Mercedes,2014,299.02
PART5927,engine,Ford,2000,211.43
PART5928,suspension,Toyota,2013,290.04
PART5929,suspension,Toyota,2011,269.13
PART5930,engine,Audi,2010,293.32
PART5931,brake,Toyota,2003,314.01
PART5932,engine,Volkswagen,2018,376.54
PART5933,engine,Volkswagen,2007,357.35
PART5934,transmission,BMW,2005,465.47
PART5935,battery,BMW,2018,156.71
PART5936,brake,Volkswagen,2022,250.58
PART5937,battery,Toyota,2001,251.39
PART5938,battery,Ford,2001,150.01
PART5939,brake,Ford,2011,130.29
PART5940,brake,Mercedes,2022,162.12
PART5941,battery,BMW,2000,71.64
PART5942,battery,Volkswagen,2019,424.65
PART5943,battery,Mercedes,2004,483.93
PART5944,suspension,Audi,2009,477.69
PART5945,suspension,Toyota,2007,250.67
PART5946,battery,Toyota,2005,353.94
PART5947,transmission,BMW,2005,437.08
PART5948,battery,BMW,2008,202.06
PART5949,battery,BMW,2007,160.76
PART5950,battery,Honda,2014,115.26
PART5951,tire,BMW,2004,246.01
PART5952,battery,Honda,2001,198.47
PART5953,transmission,Audi,2017,465.47
PART5954,tire,Volkswagen,2012,146.38
PART5955,suspension,Honda,2018,437.8
PART5956,engine,Toyota,2001,380.1
PART5957,battery,BMW,2013,385.77
PART5958,battery,Honda,2016,483.06
PART5959,transmission,Honda,2013,83.13
PART5960,transmission,Volkswagen,2007,256.26
PART5961,transmission,Ford,2006,327.59
PART5962,engine,Honda,2010,419.49
PART5963,brake,BMW,2020,452.63
PART5964,battery,Audi,2002,462.3
PART5965,engine,Toyota,2007,264.84
PART5966,engine,Ford,2014,52.73
PART5967,tire,Honda,2022,415.24
PART5968,engine,Audi,2010,396.19
PART5969,suspension,Ford,2005,232.38
PART5970,tire,Audi,2005,413.11
PART5971,battery,Toyota,2009,322.27
PART5972,engine,Ford,2017,248.94
PART5973,engine,Mercedes,2007,345.04
PART5974,suspension,Ford,2011,129.77
PART5975,transmission,Audi,2008,244.94
PART5976,brake,Volkswagen,2015,102.96
PART5977,suspension,BMW,2005,417.51
PART5978,brake,Audi,2021,149.83
PART5979,engine,Mercedes,2012,482.92
PART5980,transmission,Audi,2015,432.57
PART5981,engine,Toyota,2021,365.69
PART5982,brake,Ford,2006,455.37
PART5983,brake,Toyota,2002,184.77
PART5984,engine,Audi,2011,176.77
PART5985,tire,BMW,2011,439.46
PART5986,engine,Honda,2014,65.15
PART5987,brake,Ford,2020,301.34
PART5988,transmission,Honda,2001,285.12
PART5989,engine,Audi,2009,305.15
PART5990,battery,Volkswagen,2006,58.99
PART5991,suspension,Ford,2002,464.76
PART5992,transmission,Toyota,2001,144.14
PART5993,tire,Audi,2012,439.48
PART5994,engine,Ford,2009,122.79
PART5995,battery,BMW,2013,62.94
PART5996,battery,Ford,2004,274.33
PART5997,engine,BMW,2003,175.9
PART5998,transmission,BMW,2013,93.25
PART5999,transmission,Mercedes,2012,163.25
PART6000,engine,Toyota,2006,233.79
PART6001,brake,Mercedes,2019,445.35
PART6002,suspension,Ford,2021,311.98
PART6003,transmission,Volkswagen,2012,281.29
PART6004,brake,Volkswagen,2003,281.85
PART6005,engine,Ford,2022,351.72
PART6006,brake,Audi,2013,242.39
PART6007,brake,Volkswagen,2007,111.82
PART6008,tire,Honda,2018,486.32
PART6009,tire,BMW,2013,454.85
PART6010,brake,Honda,2012,198.3
PART6011,brake,Mercedes,2022,466.01
PART6012,transmission,Honda,2003,75.69
PART6013,engine,Audi,2021,146.47
PART6014,engine,Mercedes,2003,442.45
PART6015,battery,Volkswagen,2004,165.74
PART6016,suspension,Ford,2019,191.06
PART6017,battery,Ford,2017,275.92
PART6018,brake,Honda,2022,325.6
PART6019,brake,Ford,2015,55.22
PART6020,brake,Honda,2016,222.03
PART6021,transmission,Audi,2007,326.96
PART6022,suspension,Honda,2004,116.92
PART6023,engine,Toyota,2013,233.31
PART6024,suspension,Mercedes,2016,394.45
PART6025,suspension,Toyota,2009,480.47
PART6026,battery,Honda,2020,399.16
PART6027,tire,Audi,2001,365.51
PART6028,brake,Audi,2003,278.44
PART6029,engine,Honda,2013,459.78
PART6030,battery,Mercedes,2018,107.98
PART6031,battery,Audi,2003,239.16
PART6032,suspension,Toyota,2015,87.61
PART6033,suspension,Audi,2009,456.97
PART6034,brake,Toyota,2018,195.58
PART6035,transmission,BMW,2019,273.16
PART6036,battery,Audi,2018,312.99
PART6037,brake,BMW,2004,300.64
PART6038,suspension,Mercedes,2001,439.02
PART6039,transmission,Mercedes,2021,405.62
PART6040,tire,Audi,2009,351.34
PART6041,transmission,Mercedes,2006,461.89
PART6042,tire,BMW,2004,408.47
PART6043,suspension,Mercedes,2000,327.21
PART6044,tire,Mercedes,2010,348.72
PART6045,engine,Volkswagen,2009,400.62
PART6046,engine,Honda,2001,350.41
PART6047,tire,BMW,2011,237.12
PART6048,transmission,Mercedes,2019,106.16
PART6049,suspension,BMW,2012,398.7
PART6050,suspension,Honda,2000,268.45
PART6051,suspension,Audi,2010,56.14
PART6052,suspension,Volkswagen,2016,110.65
PART6053,brake,Mercedes,2005,268.92
PART6054,transmission,Mercedes,2013,384.76
PART6055,transmission,Honda,2017,485.66
PART6056,transmission,Mercedes,2017,192.42
PART6057,tire,Toyota,2008,196.14
PART6058,battery,Honda,2007,202.73
PART6059,tire,Audi,2008,423.72
PART6060,suspension,Ford,2011,98.91
PART6061,engine,Mercedes,2001,100.68
PART6062,transmission,Toyota,2002,70.37
PART6063,suspension,Ford,2000,449.75
PART6064,brake,BMW,2010,389.21
PART6065,battery,Ford,2008,69.4
PART6066,suspension,Honda,2018,103.92
PART6067,suspension,Honda,2002,239.83
PART6068,suspension,Toyota,2016,384.99
PART6069,engine,Volkswagen,2015,386.26
PART6070,brake,Toyota,2015,200.06
PART6071,tire,Mercedes,2000,93.59
PART6072,engine,Toyota,2009,194.5
PART6073,tire,Mercedes,2011,387.18
PART6074,engine,Mercedes,2015,114.83
PART6075,suspension,BMW,2011,104.1
PART6076,transmission,Toyota,2008,384.26
PART6077,brake,BMW,2001,229.99
PART6078,transmission,Ford,2022,346.47
PART6079,transmission,Audi,2004,167.33
PART6080,transmission,Ford,2012,253.59
PART6081,brake,Toyota,2014,107.63
PART6082,transmission,Ford,2017,347.26
PART6083,engine,Audi,2004,232.06
PART6084,tire,BMW,2019,256.5
PART6085,transmission,Toyota,2001,185.12
PART6086,engine,BMW,2007,151.34
PART6087,suspension,Audi,2018,267.98
PART6088,engine,Ford,2020,194.67
PART6089,brake,BMW,2013,62.46
PART6090,brake,Audi,2021,162.12
PART6091,tire,Volkswagen,2018,90.73
PART6092,brake,Mercedes,2003,89.49
PART6093,battery,Ford,2010,292.49
PART6094,tire,Toyota,2011,100.74
PART6095,suspension,Mercedes,2018,199.68
PART6096,brake,Volkswagen,2004,55.28
PART6097,tire,Ford,2007,419.19
PART6098,transmission,Audi,2017,108.63
PART6099,engine,BMW,2009,327.06
PART6100,brake,Honda,2005,391.07
PART6101,engine,Mercedes,2022,265.99
PART6102,transmission,Honda,2007,66.11
PART6103,suspension,Honda,2009,284.85
PART6104,tire,Toyota,2017,175.14
PART6105,engine,Honda,2011,449.98
PART6106,transmission,Honda,2008,396.92
PART6107,engine,Ford,2004,131.17
PART6108,brake,Honda,2004,162.64
PART6109,engine,Audi,2018,238.56
PART6110,engine,Toyota,2021,211.63
PART6111,transmission,Audi,2006,83.29
PART6112,transmission,Mercedes,2019,448.81
PART6113,engine,Honda,2009,159.21
PART6114,transmission,Audi,2005,332.75
PART6115,brake,Volkswagen,2021,264.64
PART6116,transmission,BMW,2001,165.7
PART6117,engine,Honda,2018,242.33
PART6118,battery,Mercedes,2002,121.16
PART6119,transmission,Honda,2021,55.08
PART6120,suspension,Honda,2014,456
PART6121,engine,Ford,2007,413.68
PART6122,engine,Honda,2018,206.07
PART6123,brake,Audi,2017,305.47
PART6124,engine,Toyota,2013,362.7
PART6125,engine,BMW,2010,353.7
PART6126,suspension,BMW,2021,92.88
PART6127,transmission,Toyota,2010,478.34
PART6128,brake,Mercedes,2008,125.15
PART6129,tire,Volkswagen,2019,105.17
PART6130,tire,BMW,2020,354.58
PART6131,suspension,Toyota,2006,303.38
PART6132,suspension,BMW,2000,92.67
PART6133,brake,Audi,2019,463.73
PART6134,brake,Honda,2014,53.95
PART6135,engine,Honda,2001,228.81
PART6136,battery,Audi,2019,447.69
PART6137,transmission,Honda,2006,109.61
PART6138,engine,Audi,2018,378.89
PART6139,transmission,Honda,2022,126.45
PART6140,transmission,Honda,2018,242.14
PART6141,engine,Volkswagen,2004,95.25
PART6142,battery,Honda,2000,469.81
PART6143,battery,Mercedes,2000,474.55
PART6144,battery,Toyota,2009,473.71
PART6145,suspension,BMW,2006,338.09
PART6146,tire,BMW,2005,469.34
PART6147,engine,Audi,2017,66.53
PART6148,transmission,Audi,2000,495.79
PART6149,suspension,Toyota,2021,343.71
PART6150,tire,Toyota,2009,74.52
PART6151,tire,Honda,2010,302.82
PART6152,transmission,Toyota,2016,314.54
PART6153,transmission,Ford,2022,315.07
PART6154,transmission,Volkswagen,2008,460.76
PART6155,suspension,Ford,2002,141.19
PART6156,suspension,Ford,2013,486.81
PART6157,tire,Mercedes,2001,282.33
PART6158,engine,Ford,2004,267.55
PART6159,brake,Mercedes,2001,372.49
PART6160,suspension,Volkswagen,2007,257.38
PART6161,brake,Toyota,2009,332.17
PART6162,engine,Mercedes,2014,134.71
PART6163,battery,Volkswagen,2008,428.91
PART6164,tire,Volkswagen,2007,225.02
PART6165,battery,Audi,2014,209.56
PART6166,tire,Volkswagen,2007,238.42
PART6167,engine,Ford,2011,163.05
PART6168,transmission,Audi,2005,115.8
PART6169,tire,Toyota,2014,389.9
PART6170,engine,Audi,2010,326.32
PART6171,transmission,Mercedes,2020,181.86
PART6172,tire,Audi,2010,480.23
PART6173,transmission,BMW,2007,205.72
PART6174,tire,Volkswagen,2001,271.7
PART6175,battery,BMW,2009,147.76
PART6176,battery,Volkswagen,2020,121.28
PART6177,engine,Mercedes,2020,83.24
PART6178,tire,Audi,2003,272.01
